0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
1.37,-0.25,1.12,0.25,-1.37,-1.12,0,-0.75,-2.5,-4.25,1.88,1.37,0.37,-3.75,-3.13,-0.12,-4.75,-3.13,-4.25,-3.75,-2.63,-2.38,-0.88,0.37,1.63,1,0.37,1.25,4.38,2.63,3.25,8,6.88,-11.38,-9.63,1.75,0.966248891
1.37,0.25,1.12,0.25,-1.5,-1.12,0,-1.12,-2.63,-4.25,1.88,1.25,2.5,-3.75,-2.75,0,-4.75,-2.63,-4.38,-4,-2.25,-2.38,-1.12,0.75,0.75,0.88,0.88,1.25,4.63,2.75,2.88,2.13,-10.13,0.5,-8.25,-20.37,0.955084935
1.37,-0.37,1.25,0.25,-1.25,-1.12,-0.12,-0.75,-2.38,-4.25,1.37,1.63,2.5,-4,-2.75,0.5,-4.38,-3,-4.63,-3.75,-2.25,-2.38,-0.37,0.63,0.88,1.5,0.75,1.75,4.75,2.38,3,-0.12,-10.13,-33.25,-10,12,0.946426266
1.37,-0.12,1.12,0.37,-1.37,-1.25,-0.12,-0.75,-2.5,-4.25,2.13,1.5,1.12,-4.13,-2.88,-10.5,-4.88,-3.13,-4.5,-3.75,-2.25,-2.13,-1.25,-0.12,1.12,1.25,1.37,1.75,3.88,2.38,3.13,-10.5,-25.75,-2,30.75,3.38,0.94340545
1.37,-0.12,1.12,0.37,-1.37,-1.12,-0.12,-0.88,-2.13,-4.25,2,1.37,1.5,-3.75,-2.63,11.38,-4.75,-2.88,-4.63,-3.13,-1.88,-2.63,-1.12,0.5,1,2.13,0.88,0.75,4.25,2.63,3,-14.88,-9.38,6.75,-0.5,-10.63,0.94908739
1.37,-0.37,1.12,0.12,-1.37,-1.25,-0.25,-0.63,-2.5,-4.25,2,1.37,-0.88,-3.75,-3,4.63,-4.63,-3.13,-4,-3.13,-2.75,-2.5,-0.88,0.37,1.5,1.5,0.25,1.37,4.38,2.5,3.38,-4.75,6.75,-10.5,-9.88,0.5,0.965634902
1.37,0.25,1.12,0.37,-1.37,-1.37,0,-0.88,-2.38,-4.25,1.75,1.12,2.38,-4,-2.88,0.12,-4.75,-2.63,-4.38,-4,-2.38,-2.13,-0.75,1.12,1.25,0.75,0.88,1.37,4.13,2.75,3.13,2.38,-0.25,0.37,-4.63,-14.63,0.993307527
1.25,0.12,1.12,0.25,-1.37,-0.88,-0.25,-0.88,-2.38,-4.38,1.63,1.25,2.25,-3.88,-2.75,0.12,-4.25,-2.88,-4.63,-3.75,-2.25,-2.25,-0.37,0.63,0.37,1.25,0.75,1.12,4.63,2.5,2.75,-10.13,0,-1.88,-15.75,9.38,1.02953505
1.37,-0.25,1.12,0.37,-1.25,-1.25,-0.12,-0.75,-2.5,-4.13,1.63,1.75,0.88,-3.75,-2.88,-10.38,-4.63,-3.13,-4.5,-3.75,-2.38,-1.88,-0.75,-0.5,1,1.25,0.88,1.75,4,2.13,3.13,-9.5,-3,-20.62,28.75,5.25,1.0685555
1.37,-0.12,1.25,0.37,-1.37,-1.25,-0.25,-0.88,-2.25,-4.13,1.75,1.37,1.5,-3.88,-2.63,-2.88,-4.63,-3.13,-4.5,-3.75,-1.88,-2.38,-1.5,0.5,1.12,1.75,1.12,1.12,3.88,2.5,3.13,-18,-8.88,16.87,3.5,0.5,1.102896863
1.37,-0.75,1.37,0.12,-1.37,-1.25,-0.12,-0.63,-2.38,-4.38,1.75,1.5,1,-3.63,-2.75,2.13,-4.75,-3,-4.63,-3.25,-2.13,-2.25,-0.88,0.37,1.75,1.88,0.37,1,4.38,2.5,3.25,-15.25,26.25,-0.75,-14.75,1.12,1.12680013
1.37,0,1.12,0.25,-1.37,-1.37,-0.12,-0.63,-2.38,-4.25,1.75,1.37,0.5,-4,-2.88,-0.25,-4.63,-3.13,-4,-4,-2.5,-2.38,-1.12,0.5,1.25,0.75,0.63,1.37,4.38,3,3.25,21.5,-1.12,-15.13,-5,-27,1.138620896
1.37,0.37,1.12,0.25,-1.25,-1,-0.12,-0.75,-2.5,-4.38,1.63,1.12,3.25,-3.88,-3,0.12,-4.63,-2.88,-4.75,-3.88,-2.25,-2.5,0,0.88,0.63,1.12,0.88,1.5,4.88,2.63,2.88,-6.38,-9.88,-14.75,-20.12,-4.5,1.14025944
1.37,-0.25,1.12,0.25,-1.25,-1.25,-0.12,-0.75,-2.38,-4.38,1.37,1.63,1.25,-3.88,-2.88,-12.25,-4.38,-3.38,-4.63,-3.75,-2.38,-1.75,-0.5,0,1.12,1.25,0.63,1.88,4.38,1.88,3.13,-10.38,0.5,-15.88,-4.13,5.25,1.135212882
1.37,-0.25,1.12,0.37,-1.5,-1.25,-0.12,-0.75,-2.5,-4.13,1.88,1.63,1.5,-4,-2.38,-4.75,-4.75,-3,-4.5,-3.75,-1.63,-2.13,-1.25,0.37,1,1.25,1.5,1.25,3.63,2.5,3,-4.38,-8.5,0.5,8.88,-6.13,1.127096541
1.37,-0.63,1.25,0.25,-1.37,-1.12,-0.12,-0.75,-2.5,-4.38,2,1.5,1.88,-3.75,-2.75,5.25,-4.75,-3,-4.63,-3.13,-1.88,-2.63,-0.88,0.5,0.88,1.75,1,0.75,4.5,2.5,3,-11.25,-3.88,7,-6.13,-9.38,1.118964726
1.5,-0.37,1.12,0.25,-1.37,-1.12,-0.12,-0.63,-2.5,-4.25,1.75,1.5,-0.25,-3.63,-3,-0.12,-4.63,-3.13,-3.88,-3.5,-2.63,-2.38,-1,0.37,1.63,1.37,0.12,1.37,4.38,2.63,3.13,13.5,6.38,-10.75,-10.13,1.63,1.113081457
1.5,0,1.12,0.37,-1.25,-1.12,-0.12,-0.75,-2.5,-4.38,1.63,1.12,2.5,-4.13,-2.88,0.25,-4.88,-2.63,-4.25,-3.88,-2.25,-2.38,-1.12,0.75,0.75,1,0.88,1.25,4.63,2.88,3.13,5.75,-10.25,-16.5,-8.13,-14.75,1.11083974
1.37,-0.37,1.25,0.37,-1.25,-1.12,-0.12,-0.75,-2.5,-4.38,1.25,1.37,3.38,-3.88,-3,0.63,-4.38,-2.88,-4.75,-3.75,-2.25,-2.63,-0.25,0.63,0.88,1.37,0.88,1.75,4.5,2.25,3.13,-10.5,-9.75,-47.75,-14.88,31.12,1.112711946
1.37,-0.25,1.12,0.5,-1.37,-1.37,0,-0.75,-2.5,-4.13,1.75,1.63,1.25,-3.88,-2.63,-13.88,-4.75,-3.13,-4.5,-3.88,-2.25,-1.88,-1.25,-0.12,1,1.25,1.5,1.63,3.63,2.63,3.13,-10.38,-16.25,-5,8.13,-0.75,1.118235688
1.37,-0.12,1.25,0.37,-1.37,-1.25,-0.12,-0.88,-2.25,-4.25,1.88,1.25,1.75,-4,-2.75,6.13,-4.75,-2.88,-4.5,-3.5,-1.75,-2.75,-1.12,0.5,1,2.13,0.88,0.88,4.25,2.5,3,-34.88,-4.13,16.75,-1.12,-10,1.126073525
1.37,-0.37,1.25,0.37,-1.37,-1.25,-0.12,-0.75,-2.38,-4,1.63,1.5,-1.12,-3.63,-3.13,3.88,-4.75,-3.13,-4,-3.63,-2.63,-2.25,-0.88,0.5,1.63,1.37,0.12,1.25,4.38,2.5,3.38,0.88,1.25,-4.63,-10.88,0.25,1.134126562
1.5,0.25,1.12,0.25,-1.5,-1,0,-0.88,-2.25,-4.25,1.88,1.37,2.75,-4.13,-2.63,0.37,-4.63,-2.75,-4.25,-3.88,-2.25,-2.38,-0.63,1.25,1.25,0.75,0.75,1.37,4.25,2.88,3.25,6.5,-5.13,-14.75,-4.5,-15.13,1.139592535
1.37,0,1.12,0.25,-1.5,-1.12,-0.12,-0.88,-2.38,-4.38,1.63,1.37,1.75,-4,-2.88,-0.37,-4.25,-2.75,-4.75,-3.88,-2.25,-2.38,-0.37,0.88,0.25,1.37,0.75,1.25,4.75,2.63,2.75,-9.75,-8.88,3.75,-14.88,8.38,1.138943648
1.37,-0.37,1.25,0.37,-1.37,-1.25,-0.12,-0.75,-2.5,-4.25,1.5,1.63,1.5,-3.75,-3.25,-5.5,-4.63,-3.25,-4.38,-3.75,-2.5,-1.88,-0.63,0,1.12,1.37,0.88,1.88,4.25,2.13,3.25,-10,9.13,-21.12,18.5,11,1.128257042
1.37,-0.25,1.25,0.5,-1.37,-1.12,0,-0.75,-2.13,-4,1.88,1.12,1.75,-4,-2.5,-2.88,-4.63,-3,-4.63,-4,-1.63,-2.38,-1.5,0.5,1,1.63,1.25,1.12,3.88,2.63,3.13,-13.38,-8.88,13.25,5.13,0,1.104703572
1.37,-0.88,1.12,0.25,-1.37,-1.12,-0.12,-0.63,-2.38,-4.25,1.5,1.37,1.63,-3.63,-3,1.25,-4.63,-3.13,-4.63,-3.38,-2.13,-2.63,-1,0.37,1.63,1.75,0.37,0.75,4.38,2.5,3.38,-9.63,26.5,8.63,-9.88,-10.5,1.068733876
1.5,-0.12,1.12,0.37,-1.37,-1.25,0,-0.63,-2.5,-4.38,1.75,1.37,0.75,-3.5,-2.88,-0.37,-4.63,-3.13,-4.13,-4.13,-2.75,-2.38,-0.88,0.5,1.12,0.88,0.5,1.25,4.25,3.13,3.25,31,7.5,-15.5,-10,-23.12,1.024337786
1.5,0.37,1.25,0.25,-1.37,-1.12,-0.12,-0.88,-2.38,-4.25,1.63,1.25,4.75,-4,-2.88,-0.12,-4.63,-2.88,-4.75,-4,-2.25,-2.38,-0.88,1.12,0.5,1.37,0.88,1.37,4.88,2.75,2.75,-0.25,-9.38,-15,-28.37,-16,0.97673722
1.25,-0.37,1.12,0.37,-1.12,-1.12,-0.25,-0.75,-2.5,-4.38,1.5,1.63,2.5,-3.75,-2.75,-12.25,-4.38,-3.25,-4.5,-3.75,-2.25,-1.75,-0.63,0,1,1.25,0.75,1.88,4.38,2,3,-10.13,0.25,-15.75,-4,10.13,0.930266231
1.37,-0.25,1.12,0.5,-1.63,-1.37,-0.12,-0.75,-2.38,-4,1.88,1.63,1.63,-3.88,-2.5,-4,-4.75,-3,-4.5,-3.75,-1.75,-2.13,-1.37,0.75,0.88,1.25,1.25,1.5,3.88,2.5,3.13,4.25,-9.38,5.88,5.5,-4.63,0.887760808
1.5,-0.5,1.25,0.25,-1.37,-1.12,-0.25,-0.75,-2.38,-4.38,1.88,1.37,1.75,-3.5,-2.75,0.37,-4.63,-3.13,-4.63,-3.13,-2.13,-3,-1.12,0.5,0.88,2,0.5,1,4.25,2.5,3,-15.38,7.88,6.25,-9.88,-9.63,0.850718395
1.37,-0.5,1.12,0.12,-1.37,-1.25,-0.12,-0.63,-2.5,-4.38,1.75,1.37,0.88,-4,-2.88,0.12,-4.63,-3,-4,-3.63,-2.75,-2.38,-0.75,0.37,1.5,1,0.37,1.37,4.25,2.5,3.38,8.38,6.25,-10.5,0.12,3.75,0.819552372
1.5,0.25,1.12,0.25,-1.5,-1.12,0.12,-1,-2.38,-4.25,1.63,1.12,2,-3.88,-2.88,0.12,-4.75,-2.63,-4.38,-4,-2.25,-2.38,-1,1.25,0.88,0.75,0.75,1.37,4.38,2.88,3.13,6.5,-5.63,-15.13,-6.63,-14.25,0.793794603
1.25,-0.37,1.12,0.25,-1.25,-1,-0.37,-0.75,-2.38,-4.25,1.25,1.63,2,-4,-2.75,-0.12,-4.38,-2.88,-4.63,-3.75,-2.25,-2.5,-0.12,0.75,0.75,1.37,0.75,1.5,4.63,2.25,2.88,1.12,-10.13,-44,-19.75,31.5,0.772308294
1.37,-0.37,1.12,0.37,-1.37,-1.25,-0.12,-0.63,-2.5,-4.13,1.63,1.63,1.12,-4.13,-2.88,-10.88,-4.75,-3.38,-4.38,-3.75,-2,-1.75,-1.12,-0.12,1.12,1.25,1.37,1.5,4.13,2.25,3.13,-11.13,-16.5,-8.25,15.25,-2.38,0.753571842
1.5,-0.12,1.25,0.25,-1.37,-1,-0.12,-0.88,-2.25,-4.13,1.63,1.25,2.25,-4,-2.63,6,-4.63,-3,-4.75,-3.63,-1.88,-2.75,-1.37,0.63,1,1.88,1,0.88,4.25,2.5,3.13,-25.62,-4.63,21.37,-5.75,-9.38,0.73602903
1.37,-0.88,1.12,0.12,-1.37,-1.12,-0.25,-0.63,-2.38,-4.13,1.63,1.5,-1.25,-3.75,-3,0,-4.63,-3,-4.13,-3.38,-2.63,-2.5,-0.88,0.37,1.75,1.37,0.37,1.37,4.25,2.5,3.38,-4.38,1.88,-6.25,-10.25,0.5,0.718442709
1.37,0.25,1,0.25,-1.37,-1.25,0,-0.75,-2.5,-4.13,1.63,1.25,1.63,-4.25,-3,0.12,-4.75,-2.63,-4.25,-4.13,-2.5,-2.38,-0.88,1.25,1.25,0.75,0.75,1.37,4.25,3,3.13,4.5,-6.38,-14.63,0.75,-10.88,0.700166895
1.37,0.12,1.25,0.25,-1.37,-1,-0.25,-0.88,-2.5,-4.38,1.5,1.25,2.38,-3.88,-2.75,-0.12,-4.25,-2.63,-4.75,-3.63,-2.25,-2.38,-0.5,0.63,0.25,1.37,0.75,1.37,4.75,2.5,2.75,-0.63,-10.38,-4.88,-17.12,3,0.681286058
1.37,-0.37,1.12,0.37,-1.25,-1.5,-0.25,-0.75,-2.5,-4.25,1.5,1.5,1.37,-4,-2.88,-5.38,-4.63,-3.25,-4.5,-3.88,-2.38,-1.63,-0.88,0,1,1.25,0.75,1.75,4,2.13,3,-8.88,3,-12,11.25,7.5,0.662659674
1.5,-0.25,1.25,0.37,-1.5,-1.5,-0.12,-0.88,-2.25,-4.13,1.63,1.5,1.75,-3.88,-2.5,-8.88,-4.63,-2.88,-4.5,-3.75,-1.75,-2.5,-1.5,0.5,1.12,1.5,1.37,0.88,3.63,2.5,3,-5.75,-4.63,12.25,7,-1,0.645986844
1.37,-1,1.25,0.12,-1.5,-1.25,-0.12,-0.63,-2.38,-4.25,1.5,1.5,2,-3.63,-2.75,4.25,-4.75,-3.13,-4.63,-3,-2.25,-2.75,-1.25,0.37,1.5,2,0.5,0.75,4.5,2.5,3.25,-9,18.12,6.5,-11.75,-9.63,0.633962068
1.5,-0.25,1.12,0.25,-1.25,-1.25,0,-0.63,-2.5,-4.38,1.5,1.37,1.37,-4.13,-3.13,-0.25,-4.63,-3.38,-4,-3.88,-2.63,-2.38,-0.88,0.12,1.63,1,0.25,1.37,4.38,3,3.25,28.5,2.5,-15.25,-4.88,-13.88,0.63035333
1.37,0.37,1.25,0.25,-1.5,-1,0,-0.88,-2.38,-4.25,1.63,1.12,2.38,-4.13,-2.88,0.25,-4.75,-2.75,-4.63,-3.75,-2.38,-2.5,-1,1,0.63,1.12,0.75,1.25,5,2.63,3,5.5,-0.37,-15.13,-24.62,-13.88,0.63945936
1.25,-0.25,1.25,0.25,-1.37,-1.12,-0.25,-0.75,-2.5,-4.38,1.12,1.5,2.5,-4,-2.88,-1.25,-4.25,-3.38,-4.5,-3.63,-2.38,-2,-0.37,0.12,1,1.5,0.63,1.88,4.5,2.25,3,0.5,-5,-41.5,-14.38,16.87,0.66442149
1.5,-0.25,1.12,0.37,-1.37,-1.25,-0.12,-0.75,-2.5,-4,1.88,1.5,1.25,-4,-2.63,-4.88,-4.88,-3.25,-4.38,-3.63,-1.75,-2,-1.5,0,1,1.25,1.63,1.5,3.75,2.5,3,0.88,-10.13,-3.38,7.88,-1.25,0.705030977
1.5,-0.25,1.25,0.37,-1.12,-1.25,-0.12,-0.75,-2.38,-4.25,1.75,1.37,2.13,-3.75,-2.75,10.63,-4.75,-3,-4.63,-3.25,-1.75,-2.75,-0.75,0.37,0.88,2,1,0.75,4.38,2.5,3.13,-11,-5.13,8,-0.75,-10.13,0.757136357
1.37,-0.63,1.12,0.25,-1.37,-1.25,-0.12,-0.63,-2.38,-4.13,1.63,1.37,-1.63,-3.63,-3,3.38,-4.5,-3.25,-4,-3.38,-2.63,-2.38,-1,0.5,1.75,1.5,0.12,1.5,4.38,2.38,3.25,1.12,5.38,-10.63,1.5,1,0.81465229
1.5,0.25,1.12,0.25,-1.5,-1.25,0,-0.75,-2.38,-4.38,1.5,1.25,1.88,-4.13,-2.88,0.12,-4.88,-2.63,-4.38,-3.88,-2.25,-2.25,-1.12,1.12,1.25,0.75,0.75,1.37,4.25,2.75,3.13,6.75,-5.5,-15.25,0,-14.88,0.872219259
1.37,-0.12,1.25,0.25,-1.37,-1.12,-0.12,-0.75,-2.38,-4.25,1.37,1.5,2,-4.13,-3,-0.12,-4.25,-2.75,-4.75,-3.75,-2.25,-2.38,-0.63,0.75,0.37,1.37,0.75,1.37,4.75,2.38,3,-11.25,-10.88,-11,-15.75,12.63,0.926439677
1.37,-0.12,1.12,0.5,-1.37,-1.37,-0.12,-0.75,-2.5,-4,1.63,1.37,1.12,-4,-3,-5,-4.63,-3.13,-4.63,-3.75,-2.38,-1.75,-0.63,-0.12,1.12,1.37,0.75,1.75,4.13,2.25,3.13,-9.25,3.88,-11.5,17.75,4.88,0.975705547
1.37,-0.12,1.25,0.5,-1.5,-1.25,0,-0.88,-2.25,-4.38,1.63,1.12,1.88,-3.88,-2.75,1,-4.88,-3,-4.63,-4,-2,-2.25,-1.25,0.63,1,1.63,1.25,1.12,4,2.5,3,-13.38,-9.75,37.5,5.38,-1.12,1.019526772
1.37,-0.37,1.25,0.25,-1.5,-1.12,-0.12,-0.5,-2.25,-4.13,1.5,1.37,2.63,-3.75,-2.88,0.63,-4.63,-2.88,-4.63,-3.5,-2.38,-2.75,-0.88,0.25,1.25,1.75,0.5,1.12,4.38,2.38,3.25,-5.38,22.62,4.88,-10.63,0.37,1.05793221
1.37,0,1.12,0.25,-1.37,-1.37,0.12,-0.75,-2.5,-4.38,1.75,1.37,1.37,-4.13,-2.88,0,-4.75,-2.88,-4.13,-3.75,-2.5,-2,-0.88,0.37,1.37,1,0.88,1.25,4.38,2.88,3.13,26.62,9.5,0.12,-4.5,-17.37,1.091096433
1.5,0.75,1.25,0.37,-1.63,-1,0,-0.75,-2.38,-4.38,1.63,1.12,4.5,-3.63,-2.75,0,-4.75,-2.75,-4.75,-3.75,-2.25,-2.38,-0.5,0.88,0.63,1.37,0.75,1.25,4.75,2.75,2.88,-0.88,-9.63,-10,-33.63,-5,1.119169957
1.37,-0.25,1.25,0.25,-1.25,-1.25,0,-0.75,-2.5,-4.38,1.25,1.5,2.63,-3.63,-2.88,-1.75,-4.5,-3.25,-4.63,-3.75,-2.5,-2.13,-0.5,0.25,1.12,1.37,0.75,1.75,4.5,2.25,3.25,-10,0.88,-36.25,-5,20.25,1.142256879
1.37,-0.12,1.12,0.5,-1.37,-1.12,0,-0.75,-2.5,-4.25,1.88,1.63,1.5,-4.13,-2.75,-4,-4.75,-3.13,-4.38,-3.75,-2,-2,-1.25,0.37,1,1.25,1.25,1.5,3.75,2.63,3.13,-4.5,-10.25,0.25,6.88,-5.5,1.160488216
1.37,-0.5,1.37,0.37,-1.37,-1.12,-0.12,-0.75,-2.38,-4.25,1.75,1.37,2.13,-4.13,-2.75,4.38,-4.75,-2.88,-4.75,-3.13,-2,-2.5,-0.88,0.63,0.75,1.75,1,0.88,4.38,2.5,3.13,-14.75,1.75,6.13,0.12,-9.88,1.17414787
1.37,0,1.25,0.25,-1.37,-1.37,-0.12,-0.75,-2.5,-4.38,1.88,1.25,0.37,-3.75,-3.25,-0.25,-4.63,-3,-4.13,-3.5,-2.5,-2.5,-1,0.37,1.37,1.25,0.25,1.25,4.38,2.38,3.25,1.12,6.63,-9.88,-9.38,4,1.183824102
1.5,0.25,1.12,0.37,-1.37,-1.25,0,-0.75,-2.38,-4.25,1.63,1.12,2.5,-4,-3,0.37,-4.63,-2.88,-4.5,-3.75,-2.25,-2.38,-0.88,1.12,1.12,1.12,0.75,1.37,4.38,2.88,3,7.13,0,0.25,-0.75,-15.63,1.190575107
1.37,-0.25,1.25,0.25,-1.12,-1.12,-0.12,-0.75,-2.38,-4.38,1.5,1.25,2.25,-4.13,-2.88,0.25,-4.38,-3,-4.63,-3.63,-2.38,-2.63,-0.37,0.5,0.63,1.5,0.75,1.5,4.75,2.5,2.88,-10.88,0.88,-8.13,-15.63,11.63,1.196072371
1.37,-0.12,1.12,0.37,-1.25,-1.37,-0.25,-0.75,-2.38,-4,1.88,1.37,1.25,-4,-3,-9.25,-4.5,-3,-4.5,-3.75,-2.38,-2,-0.75,0,1.12,1.12,0.75,1.88,4.13,2.13,3.13,-9.75,-3,-10.88,26.5,8,1.202580607
1.5,0,1.25,0.37,-1.5,-1.25,-0.12,-0.88,-2.38,-4.25,1.63,1.12,1.5,-4.13,-2.63,0.5,-4.63,-3.13,-4.5,-3.88,-2,-2.25,-1.12,0.5,1,1.5,1.25,1.12,4.13,2.5,3.13,-7.13,-11.13,32.25,4.63,-10.38,1.212510815
1.37,-0.25,1.25,0.25,-1.5,-1.25,-0.12,-0.63,-2.38,-4.13,1.63,1.37,1.37,-3.5,-2.75,5.13,-4.63,-3.13,-4.75,-3.38,-2.38,-2.63,-0.88,0.37,1.37,1.63,0.5,1.37,4.5,2.5,3.25,-4.38,27.12,0.37,-10.38,-4.75,1.227358397
1.5,0.12,1.12,0.5,-1.25,-1.25,0,-0.75,-2.63,-4.25,1.75,1.25,2.13,-3.88,-2.88,0,-4.63,-3.25,-4.13,-3.88,-2.5,-2.38,-1,0.37,1,0.88,0.75,1.25,4.38,2.88,3.25,26.12,-1.88,-15.75,-5.13,-21.12,1.246261008
1.37,0.37,1.25,0.37,-1.5,-1.12,0,-0.75,-2.38,-4.38,1.63,1.12,4,-4,-3,0.12,-4.63,-2.88,-4.63,-3.75,-2.25,-2.5,-0.75,0.75,0.75,1.37,0.88,1.25,4.75,2.63,3,-5.88,-10.13,-14.5,-27.37,-4.75,1.265027763
1.37,-0.12,1.12,0.25,-1.25,-1.12,-0.25,-0.75,-2.38,-4.25,1.75,1.63,1.37,-4,-3,-6,-4.38,-3.25,-4.5,-3.75,-2.38,-2.13,-0.75,0.25,1,1.5,0.63,1.63,4.5,2.25,3.25,-9.63,0.5,-30.87,-5.38,16.12,1.276937101
1.5,0,1.12,0.37,-1.63,-1.12,-0.12,-0.88,-2.5,-4.25,1.75,1.63,2,-3.88,-2.88,-7.75,-4.75,-3.13,-4.5,-3.75,-1.88,-2.13,-1.37,0.37,1.12,1.25,1.25,1.37,3.75,2.5,3.25,-4,-14.63,-3.38,6.75,-5.5,1.275715462
1.5,-0.5,1.25,0.25,-1.5,-1.12,-0.12,-0.88,-2.25,-4.25,1.75,1.37,1.88,-3.38,-2.75,1.88,-5,-3.13,-4.5,-3.13,-2.13,-2.88,-1,0.63,0.88,1.88,1,0.88,4.38,2.63,3.13,-14.5,-2.25,3,-5.63,-9.88,1.258526596
1.5,0,1.12,0.25,-1.37,-1.12,-0.12,-0.63,-2.38,-4.25,1.75,1.25,0.5,-3.75,-3,-0.25,-4.75,-3.25,-4.13,-3.5,-2.5,-2.25,-0.75,0.37,1.37,1.63,0.37,1.25,4.25,2.5,3.25,1.75,8.38,-10.13,-0.25,9.25,1.226430693
1.5,0.12,1.25,0.37,-1.37,-1.12,0.12,-0.88,-2.38,-4.25,1.63,1.25,2.13,-4,-2.75,0.25,-4.75,-2.63,-4.38,-3.75,-2.25,-2.38,-1,1,1,0.88,0.75,1.37,4.5,2.75,3,7.63,-5.25,-14.5,-4.88,-16.25,1.182773831
1.37,0,1.25,0.25,-1.5,-1.12,-0.12,-0.88,-2.38,-4.25,1.5,1.5,2,-3.88,-2.75,0,-4.38,-2.75,-4.5,-3.75,-2.25,-2.75,-0.5,0.63,0.63,1.37,0.75,1.37,4.63,2.25,3,-10.63,1,-12,-14.88,21.75,1.131452404
1.5,0,1.12,0.37,-1.37,-1.25,-0.12,-0.63,-2.5,-4.13,1.88,1.37,1,-3.88,-2.88,-4.75,-4.75,-3.25,-4.5,-3.88,-2.5,-2,-0.88,0,1.12,1.25,0.88,1.63,4.13,2.38,3.13,-9.5,-8.38,-9.13,21.75,9.25,1.075950751
1.5,0,1.25,0.37,-1.5,-1.12,-0.12,-0.75,-2.38,-4.13,1.5,1.25,2,-4,-2.25,0.88,-4.75,-3,-4.63,-3.88,-1.88,-2.25,-1.25,0.5,0.88,1.63,1.25,1,4,2.63,3.13,-7,-3.63,28.87,5.25,-10.38,1.019029676
1.5,-0.37,1.25,0.25,-1.37,-1.12,-0.12,-0.63,-2.25,-4.25,1.5,1.5,2.13,-3.88,-2.75,0.75,-4.63,-3.25,-4.63,-3.5,-2.13,-2.63,-0.75,0.5,1.5,1.63,0.37,1.25,4.38,2.5,3.25,-10,14.75,5,-15.13,-10.5,0.962731848
1.5,0.12,1.12,0.37,-1.37,-1.12,0.12,-0.5,-2.38,-4.38,1.5,1.37,2.13,-3.88,-2.63,-0.37,-4.63,-3,-4.13,-4,-2.75,-2.38,-1,0.37,1.25,1.12,0.88,1.37,4.38,2.88,3.25,26.5,-1,-15.13,-5,-18,0.908485492
1.37,0.5,1.12,0.37,-1.37,-1.12,0,-0.75,-2.38,-4.38,1.63,1.25,4.13,-4,-3,0.25,-4.75,-2.75,-4.63,-3.88,-2.25,-2.63,-0.75,0.75,0.75,1.25,0.75,1.25,4.88,2.5,3,5.5,-10.13,-15.25,-30.87,-9.38,0.857203953
1.37,-0.12,1.12,0.25,-1.25,-1.12,-0.12,-0.75,-2.5,-4.38,1.5,1.63,2.25,-4,-2.88,-1.12,-4.5,-3.25,-4.5,-3.75,-2.38,-1.63,-0.5,0.25,1.12,1.5,0.75,2,4.5,2.25,3,-9.5,0.25,-43.88,1.37,30.37,0.809338593
1.5,0,1.12,0.37,-1.25,-1,-0.12,-0.75,-2.38,-4.13,1.88,1.63,1.25,-4,-2.63,-5.25,-4.63,-3.25,-4.5,-4,-2,-2.13,-1.12,0.37,1,1.25,1.25,1.63,3.75,2.5,3.13,-4.75,-10,-5,10.13,-5.63,0.764877293
1.37,0,1.25,0.37,-1.12,-1.25,0,-0.75,-2.5,-4.25,1.75,1.37,1.88,-3.88,-3,10.63,-4.75,-3,-4.63,-3.25,-1.88,-2.5,-1.12,0.25,0.88,1.75,1,1,4.38,2.5,3,-15.75,-4,22,-5.63,-10,0.723331173
1.5,-0.5,1.12,0.37,-1.37,-1.12,0,-0.5,-2.38,-4.13,1.75,1.37,-0.63,-3.88,-3,-0.25,-4.63,-3,-4.25,-3.5,-2.63,-2.38,-0.88,0.5,1.5,1.5,0.25,1.37,4.38,2.38,3.13,2.13,10.25,-10.13,-10,5.63,0.683825983
1.5,0.37,1.12,0.37,-1.37,-1,0,-0.75,-2.38,-4.25,1.63,1.25,1.37,-4.13,-2.88,0.12,-4.88,-2.88,-4.25,-3.88,-2.38,-2.38,-1,1.12,0.88,0.75,0.63,1.37,4.25,2.88,3.13,6.13,-5.63,-15.38,-6.25,-10.63,0.645425752
1.37,0,1.37,0.37,-1.37,-1.12,-0.12,-0.75,-2.5,-4.38,1.5,1.37,2.5,-3.88,-2.88,-0.25,-4.25,-2.88,-4.63,-3.75,-2.5,-2.5,-0.37,0.63,0.63,1.37,0.75,1.25,4.63,2.63,2.88,-9.88,0.63,-10.5,-16.62,8.13,0.607634225
1.37,0,1.25,0.37,-1.12,-1.25,-0.12,-0.63,-2.5,-4.25,1.75,1.63,1.12,-3.63,-3,-4.25,-4.38,-3,-4.5,-3.75,-2.38,-1.88,-0.88,0,1.12,1.5,1,1.63,4.38,2.13,3.13,-9.38,-2,-15.13,2.75,5.88,0.570754751
1.37,0,1.25,0.37,-1.5,-1.25,0,-0.75,-2.25,-4.25,1.5,1.37,1.75,-4.25,-2.75,-3.75,-4.75,-3,-4.5,-3.88,-1.88,-2.13,-1.25,0.5,1,1.63,1.12,1,4,2.5,3.13,-5.88,-9.75,27.87,6.13,-11.38,0.535841914
